"sentence_text";"label_binary";"label_component"
"El Tratado de la Unión Europea tan solo tiene un título, en el que se habla de Política Común de Seguridad y Defensa.";"argumentative";"claim"
"Colón estaba tan sumamente en contra del esclavismo que no toleraba su compraventa en las Américas.";"argumentative";"claim"
"El uso de giroscopios y acelerómetros hace que los joysticks giren peor, aunque no tienen ningún efecto en el movimiento del aparato.";"argumentative";"claim"
"Este efecto es negativo. ";"argumentative";"claim"
"Los estudios previos de las señoritas no tuvieron una buena reacción, en general.";"argumentative";"claim"
"El cubismo analítico era una aceptación de la tradición.";"argumentative";"claim"
"A finales de la decada de los 40s, se celebró el Congreso Mundial de Partisanos por la Paz.";"argumentative";"claim"
"Los videojuegos se pueden jugar sin mandos controladores";"argumentative";"claim"
"Sin los paisajes cubistas característicos de Braque, no hubiese sido famoso por ello.";"argumentative";"claim"
"El Partido controlaba todos los pasos de Stalin.";"argumentative";"claim"
"Cuando el navegante alcanzó la isla de San Salvador ya había hecho muchos viajes, no fue el primero.";"argumentative";"claim"
"Las obras pertenecientes al cubismo frío se caracterizan por el uso de colres fríos, especialmente del azul.";"argumentative";"claim"
"Los pueblos y construcciones en las obras de Picasso coincidían con los colores y estructuta casi cubista del paisaje catalán.";"argumentative";"claim"
"Las protestas por la violación de los derechos humanos en China llevaron a la cooperación mundial de los juegos de Pekín 2008.";"argumentative";"claim"
"Los telefonos inteligentes son tan grandes que solo pueden estar en casa.";"argumentative";"claim"
"No hay ninguna zona de libre comercio en el interior de la Unión Europea.";"argumentative";"claim"
"En algún momento de la vida de Cristóbal Colón, tuvo que generarse documentación que estableciese sus orígenes.";"argumentative";"claim"
"Varios países africanos formaban parte de la URSS. ";"argumentative";"claim"
"La CE y la CUE se crearon en el mismo año, después de que tres comunidades europeas rompiesen un tratado.";"argumentative";"claim"
"La Unión Europea consta de cinco instituciones principales.";"argumentative";"claim"
"En Europa hay organizaciones deportivas internacionales, algunas de las cuales son más importantes que otras.";"argumentative";"claim"
"Los fondos nacionales de los estados miembros están gestionados completamente por el Tribunal de Cuentas.";"argumentative";"claim"
"Hay papeles que documentan la boda de Beatriz en 1501.";"argumentative";"claim"
"El periodo cubismo frío estuvo lleno de colores calidos, donde predominó el amarillo.";"argumentative";"claim"
"El Parlamento Europeo acepta finanziar los partidos políticos.";"argumentative";"claim"
"Se ha permitido estudiar los restos del almirante que yacen en la República Dominicana.";"argumentative";"claim"
"Los últimos datos de la UE demuestran su compromiso a reducir los gases de efecto invernadero hasta un 50%, eliminando todas las empresas cárnicas de la zona oeste.";"argumentative";"claim"
"Los historiadores e investigadores no se ponen de acuerdo sobre el origen de Cristóbal Colón.";"argumentative";"claim"
"En París está el Museo Picasso, donde está la pintura El loco (cabeza de Arlequín).";"argumentative";"claim"
"Los grupos políticos en el Parlamento Europeo están formados de los presidentes actuales de todos los estados miembros.";"argumentative";"claim"
"El entierro de Casagemas refleja un episodio triste en la vida de Picasso.";"argumentative";"claim"
"Atenas es la capital de España.";"argumentative";"claim"
"Varela afirma que el gobierno de Colón era abusivo, tras haber estudiado documentos que así lo demuestran.";"argumentative";"claim"
"Las instituciones europeas aprueban normas.";"argumentative";"claim"
"Colón partió desde Europa.";"argumentative";"claim"
"En 2010 no se conocía la tecnologia informática.";"argumentative";"claim"
"Rusia no fue el equivalente internacional de la Unión Soviética cuando esta se dividió.";"argumentative";"claim"
"Los móviles tienen muchas funciones.";"argumentative";"claim"
"El artista español no quería pintar a su hijo Pablo de arlequín.";"argumentative";"claim"
"Diego es hijo póstumo de Cristóbal Colón.";"argumentative";"claim"
"No cambiaron el nombre de la conmemoración del descubrimiento de América hasta el año 1957.";"argumentative";"claim"
"Carlos Casagemas i Picasso no se conocían.";"argumentative";"claim"
"Los hermanos Niño aceptaron la iniciativa del navegante genovés de primera instancia.";"argumentative";"claim"
"A principios de los años noventa se sospechaba que los videojuegos podían ser adictivos.";"argumentative";"claim"
"Las únicas escuelas que abundaron fueron las escuelas experimentales, ya que se buscaba romper con la tradición antigua que caracterizó los años anteriores.";"argumentative";"claim"
"Para que un deportista pueda competir en los JJOO tiene que haber estado más de 24 horas en ese país, según lo dicta la Carta Olímpica.";"argumentative";"claim"
"Un videojuego permite ver imagenes por medio de un contralador.";"argumentative";"claim"
"Fernande fue musa y amante de Picasso durante su juventud.";"argumentative";"claim"
"La lengua materna de Colón no es pertinente al tema de su origen.";"argumentative";"claim"
"A partir de 1906 en Atenas dejaron de celebrar los Juegos Intercalados.";"argumentative";"claim"
"Pedro de Inoxedo fue el escribano que creó el testamento de Cristóbal Colón un día antes de que falleciera.";"argumentative";"claim"
"Gertrude y Leo Stein nunca estuvieron en París.";"argumentative";"claim"
"El estilo artístico del pintor malagueño jamás se cruzó con el del Greco.";"argumentative";"claim"
"Los JJOO son un evento deportivo a nivel internacional donde participan atletas de muchas disciplinas.";"argumentative";"claim"
"Cuanto peor se hizo la situación política de la URSS, menor era el control sobre el crimen.";"argumentative";"claim"
"Los Reyes Católicos colocaron a Francisco de Bobadilla en el poder, a causa de la ausencia de gobernador hasta el momento.";"argumentative";"claim"
"El cómplice del pintor malagueño no evitó el arresto por el robo de La Gioconda.";"argumentative";"claim"
"Gee (2004) establece que ""la teoría de aprendizaje incorporada a los videojuegos violentos se acerca más a lo que yo creo que son las mejores teorías del aprendizaje planteadas por la ciencia cognitiva""";"argumentative";"claim"
"No solo los ordenadores son capaces de reproducir videojuegos.";"argumentative";"claim"
"Un grupo político no debe estar formado por diputados de varios estados miembros de la Unión Europea, ni como mínimo de una quinta parte del total de los estados. ";"argumentative";"claim"
"Los Juegos Olímpicos se han celebrado en los tres únicos países del mundo: América, China y Rusia.";"argumentative";"claim"
"El COI no apoyó una edición conjunta de los Juegos en las dos Coreas";"argumentative";"claim"
"Antonio Tajani se negó a ocupar la Presidencia del Parlamento Europeo, y tampoco aceptó presidir una cámara compuesta por una gran variedad de partidos asociados en grupos.";"argumentative";"claim"
"En Moguer, Cristóbal Colón no quería visitar el Monasterio de Santa Clara.";"argumentative";"claim"
"La Asociación Olímpica Nacional en Liverpool fue fundada por al menos tres personas";"argumentative";"claim"
"Hay un continente americano.";"argumentative";"claim"
"El cargo de los líderes comunistas no era hereditario. ";"argumentative";"claim"
"Los Juegos Olimpicos se celebran cada 4 años.";"argumentative";"claim"
"Después de cuatro intentos Colón logró arribar a América dando origen a una ruta para la navegación periódica y segura entre Europa y América.";"argumentative";"claim"
"Internet es un medio de mostrar resultados y vídeos sin tener que esperar, a tiempo real.";"argumentative";"claim"
"Rockstar Games y Bungie son dos empresas desarrolladoras que jamás se han gastado más de 150 millones de dólares en un único videojuego.";"argumentative";"claim"
"Después de la Guerra Fría las relaciones internacionales se hicieron más simples.";"argumentative";"claim"
"El fracaso del Espacio Económico Europeo llevo a su cierre a principios del año 1994.";"argumentative";"claim"
"La civilización europea se extendió por el planeta tras atravesarse el océano Atlántico.";"argumentative";"claim"
"El nombre de ""juegos intercalados"" no es casual, sino que viene por ser los segundos juegos que tuvieron lugar en la tercera Olimpiada.";"argumentative";"claim"
"Picasso pintaba cuadros en invierno.";"argumentative";"claim"
"Es dudoso que la URSS existiera más de medio siglo.";"argumentative";"claim"
"El principal dirigente bolchevique convirtió el cargo de Secretario General del Partido en el máximo puesto en los 1910s.";"argumentative";"claim"
"El estilo artístico de Picasso se cruzó con el de Doménikos Thetokópulos.";"argumentative";"claim"
"El Imperio Ruso se creó para sustiuir a la Unión Soviética. ";"argumentative";"claim"
"Los comunistas no estaban a favor de la Comunidad Europea de Defensa que habían establecido cinco de los seis miembros de la Comunidad Europea del Carbón y del Acero.";"argumentative";"claim"
"Desde 1968 hasta 1992, la audiencia se redujo significativamente.";"argumentative";"claim"
"Los Estados se encargan esencialmente del deporte en sus respectivos países.";"argumentative";"claim"
"El desarrollo de un bajo sentido de identidad nacional fue fruto de una autonomía limitada en las repúblicas de la URSS durante la década de 1920.";"argumentative";"claim"
"El requerimiento de combustible de la URSS no varió demasiado, sino que se mantuvo constante durante casi 70 años.";"argumentative";"claim"
"El nuevo tratado sustituyó al anterior. ";"argumentative";"claim"
"Pablo y Eva veían imposible la mudanza al nuevo estudio.";"argumentative";"claim"
"No era el primer enfrentamiento entre el gobierno y las iglesias en la historia de la URSS.";"argumentative";"claim"
"La Primavera de Praga introdujo algunas reformas en Checoslovaquia hasta 1968.";"argumentative";"claim"
"Hay dioferencias de tipo legal entre los videojuegos y otros juegos como el ajedrez o el pinball";"argumentative";"claim"
"Los primeros programas lúdicos se crearon para que pudieran ser utilizados en televisores.";"argumentative";"claim"
"Las agencias europeas se encargan especialmente de la prensa.";"argumentative";"claim"
"No siempre había paz entre las ciudades-estados que participaban en los juegos.";"argumentative";"claim"
"Los amigos de Picasso comprendían perfectamente el estilo de las señoritas. ";"argumentative";"claim"
"Hay unas normas que se pactan entre varios estados.  ";"argumentative";"claim"
"Lenin y Trotsky no abogaban por el socialismo en un solo país.";"argumentative";"claim"
"La ciudad de Colombo en Sri Lanka debe su nombre al almirante.";"argumentative";"claim"
"La estructura administrativa propia de los competenciales de cada Comisario europeo es altamente burocrática.";"argumentative";"claim"
"El pensamiento bolivariano que sigue Hugo Chávez es de carácter nacionalista y anticolonialista.";"argumentative";"claim"
